6.431881372,0.333333333,NJ
0.006487488,0.278195489,NJ
0.017608897,0.274397245,NJ
0.014828545,0.254632864,NJ
3.036144578,0.239085239,NJ
0.448563485,0.219487336,NJ
0.304911956,0.213254057,NJ
1.106580167,0.208047105,NJ
0.550509731,0.192783505,NJ
0.40407785,0.188837209,NJ
1.468952734,0.188228762,NJ
1.772011121,0.181019332,NJ
2.083410565,0.178921569,NJ
0.063021316,0.176553672,NJ
0.544022243,0.170412492,NJ
0.913809082,0.170068027,NJ
0.455050973,0.169341894,NJ
0.317886932,0.168016679,NJ
3.427247451,0.166172107,NJ
1.523632994,0.166120219,NJ
0.085264133,0.1625,NJ
0.015755329,0.161664034,NJ
0.666357739,0.157248157,NJ
2.372567192,0.155228758,NJ
5.551436515,0.153846154,NJ
0.422613531,0.152905199,NJ
1.913809082,0.150121065,NJ
5.772937905,0.147018031,NJ
1.65060241,0.14321608,NJ
0.494902688,0.143107244,NJ
2.950880445,0.142857143,NJ
1.287303058,0.141818182,NJ
3.388322521,0.138515781,NJ
0.185356812,0.134560907,NJ
0.850787766,0.134268537,NJ
0.257645968,0.132122213,NJ
0.584800741,0.130974866,NJ
2.050973123,0.130563798,NJ
1.68952734,0.130027847,NJ
6.508804449,0.129770992,NJ
1.099165894,0.129179331,NJ
1.398517146,0.128980892,NJ
2.195551437,0.128930818,NJ
3.491195551,0.127745847,NJ
0.481000927,0.127413127,NJ
0.84708063,0.124899853,NJ
3.990732159,0.124643557,NJ
7.109360519,0.122807018,NJ
1.027803522,0.122159091,NJ
4.868396664,0.121671519,NJ
1.928637627,0.121559633,NJ
0.53197405,0.119375437,NJ
1.131603336,0.117606228,NJ
3.93141798,0.11747851,NJ
1.58665431,0.115653041,NJ
1.139017609,0.114864865,NJ
3.608897127,0.114084507,NJ
1.836886006,0.111913357,NJ
3.72381835,0.111111111,NJ
5.067655236,0.10996119,NJ
0.690454124,0.109677419,NJ
0.443929564,0.109589041,NJ
6.575532901,0.105902778,NJ
4.797034291,0.105809129,NJ
6.473586654,0.105084746,NJ
3.925857275,0.104201681,NJ
5.996292864,0.103896104,NJ
4.227988879,0.103030303,NJ
5.185356812,0.102739726,NJ
3.035217794,0.101449275,NJ
4.528266914,0.100977199,NJ
6.141797961,0.100286533,NJ
5.253938832,0.099173554,NJ
5.271547729,0.098501743,NJ
3.736793327,0.098113208,NJ
7.051899907,0.097902098,NJ
0.821130677,0.094713656,NJ
3.795180723,0.094240838,NJ
3.934198332,0.093406593,NJ
5.1278962,0.089552239,NJ
4.535681186,0.08490566,NJ
5.225208526,0.084583902,NJ
0.936978684,0.083459788,NJ
2.02502317,0.082379863,NJ
6.135310473,0.079090993,NJ
5.100092678,0.072593801,NJ
3.718257646,0.072289157,NJ
2.211306766,0.072022161,NJ
3.907321594,0.070413437,NJ
6.567191844,0.066666667,NJ
7.711770158,0.063157895,NJ
8.585727525,0.046979866,NJ
9.607043559,0.034653465,NJ
1.649675626,0.315789474,NY
1.017608897,0.314199396,NY
4.2557924,0.21875,NY
5.874884152,0.204110423,NY
8.469879518,0.176339286,NY
5.803521779,0.151982379,NY
6.055607044,0.138014528,NY
9.526413346,0.130830268,NY
7.437442076,0.130590502,NY
0.376274328,0.121349904,NY
0.637627433,0.119834711,NY
0.02502317,0.115306122,NY
9.516218721,0.096,NY
1.916589435,0.095975232,NY
4.065801668,0.095383341,NY
0.336422614,0.089974293,NY
4.220574606,0.08994709,NY
2.436515292,0.0896796,NY
1.462465246,0.088767748,NY
0.516218721,0.087962963,NY
0.41334569,0.080961322,NY
7.278035218,0.078651685,NY
0.481927711,0.073509015,NY
3.519925857,0.067342822,NY
5.78313253,0.065087637,NY
4.224281742,0.050359712,NY
2.84244671,0.046999645,NY
6.742354032,0.042372881,NY
3.955514365,0.041380397,NY
6.22613531,0.036619718,NY
7.39944393,0.032894737,NY
8.341983318,0.031269896,NY
7.37905468,0.028225806,NY
8.023169601,0.018518519,NY
0.299351251,0.101960784,MD
0.263206673,0.094043887,MD
0.16218721,0.085840059,MD
0.028730306,0.083725306,MD
0.089898054,0.083511777,MD
0.414272475,0.079439252,MD
0.657089898,0.078050452,MD
0.244670992,0.077895694,MD
0.372567192,0.077777778,MD
0.662650602,0.076923077,MD
0.468952734,0.075426945,MD
1.308619092,0.074819815,MD
1.026876738,0.073634204,MD
0.668211307,0.071574488,MD
0.56163114,0.070422535,MD
1.3197405,0.068965517,MD
0.160333642,0.067516879,MD
1.046339203,0.063348416,MD
3.597775718,0.063157895,MD
1.864689527,0.062983425,MD
0.624652456,0.061285207,MD
0.9360519,0.060712708,MD
2.198331789,0.05987055,MD
0.046339203,0.05975522,MD
0.49768304,0.058823529,MD
0.183503244,0.05738476,MD
0.405931418,0.056952024,MD
0.83781279,0.056872038,MD
0.887859129,0.05669145,MD
1.101946247,0.0548335,MD
1.341983318,0.054421769,MD
0.198331789,0.054171181,MD
0.094531974,0.053899846,MD
0.512511585,0.053760009,MD
0.500463392,0.053492193,MD
0.796107507,0.053061224,MD
0.554216867,0.052941176,MD
1.156626506,0.052930005,MD
0.3197405,0.052230686,MD
0.218721038,0.05065666,MD
2.760889713,0.05015674,MD
3.741427247,0.05,MD
2.027803522,0.049586777,MD
0.379981464,0.049261084,MD
0.445783133,0.049019608,MD
1.415199259,0.048442907,MD
1.037998146,0.048338369,MD
0.902687674,0.047823507,MD
1.873030584,0.047478118,MD
1.798887859,0.047393365,MD
0.138090825,0.046137069,MD
0.170528267,0.044303797,MD
0.816496756,0.04428698,MD
0.28544949,0.043478261,MD
0.381835032,0.04093414,MD
2.045412419,0.040816327,MD
0.31047266,0.040584416,MD
1.907321594,0.039090909,MD
2.058387396,0.038461538,MD
5.220574606,0.038135593,MD
3.475440222,0.037753746,MD
1,0.037195452,MD
2.839666358,0.03649635,MD
2.088044486,0.035800024,MD
4.3197405,0.03538175,MD
0.709916589,0.033482143,MD
3.328081557,0.032142857,MD
5.691380908,0.031807781,MD
4.066728452,0.020080321,MD
4.468952734,0.017990404,MD
7.407784986,0.017751479,MD
4.270620945,0.015428158,MD
7.103799815,0.011998796,MD
2,0.011990408,MD
1.389249305,0.105162524,DE
0.884151993,0.086852014,DE
0.503243744,0.094651138,CT
2.324374421,0.093106205,CT
0.406858202,0.085422248,CT
0.832252085,0.078263215,CT
5.104726599,0.069346187,CT
1.275254866,0.06899949,CT
1.272474513,0.068318318,CT
0.729379055,0.067755318,CT
0.353104727,0.06503722,CT
4.232622799,0.0646741,CT
1.420759963,0.059931507,CT
7.208526413,0.059354839,CT
1.922150139,0.053939864,CT
3.647822057,0.052197802,CT
0.725671918,0.051859612,CT
2.770157553,0.045918367,CT
2.017608897,0.042128603,CT
3.610750695,0.034078807,CT
3.831325301,0.025287655,CT
0.180722892,0.077562327,AL
0.518999073,0.070881226,AL
0.6802595,0.070325901,AL
1.500463392,0.06456044,AL
2.955514365,0.060941828,AL
0.638554217,0.054758869,AL
2.584800741,0.053435115,AL
1.021316033,0.052750194,AL
1.818350324,0.051597052,AL
3.189990732,0.049726215,AL
1.34939759,0.044642857,AL
1.018535681,0.041484716,AL
1.559777572,0.039592186,AL
4.470806302,0.038216561,AL
1.658016682,0.036649215,AL
3.397590361,0.034666667,AL
2.77386469,0.029673591,AL
2.81742354,0.029490617,AL
1.884151993,0.029069767,AL
3.273401297,0.026610049,AL
2.577386469,0.026490066,AL
2.823911029,0.025974026,AL
2.885078777,0.025906736,AL
3.661723818,0.024048772,AL
3.405931418,0.024043564,AL
6.439295644,0.023210832,AL
3.716404078,0.022785856,AL
8.953660797,0.019607843,AL
6.947173309,0.018018018,AL
3.944392956,0.016483516,AL
6.578313253,0.014912867,AL
5.792400371,0.014187732,AL
8.596848934,0.008517893,AL
9.415199259,0,AL
4.268767377,0.103896104,SC
5.948100093,0.091368437,SC
0.367006487,0.090909091,SC
0.578313253,0.083815029,SC
5.080630213,0.068235294,SC
4.383688601,0.066350711,SC
2.094531974,0.063948841,SC
3.870250232,0.062329615,SC
2.076923077,0.06071964,SC
5.230769231,0.059278351,SC
2.443929564,0.05841038,SC
5.054680259,0.058133858,SC
2.889712697,0.055421687,SC
6.031510658,0.054054054,SC
2.860982391,0.051229508,SC
3.705282669,0.048157122,SC
2.430954588,0.047003877,SC
5.819277108,0.046666667,SC
2.795180723,0.046103561,SC
3.43373494,0.045685279,SC
4.570898981,0.04516129,SC
1.11862836,0.043269231,SC
3.010194625,0.042708726,SC
6.541241891,0.042680128,SC
4.34939759,0.039393939,SC
3.293790547,0.03934795,SC
2.40407785,0.036431052,SC
6.767377201,0.034883721,SC
4.908248378,0.033793334,SC
6.27618165,0.029633304,SC
7.353104727,0.029271757,SC
4.183503244,0.028901734,SC
8.03892493,0.025711996,SC
8.786839666,0.02092517,SC
7.911955514,0.015584416,SC
9.186283596,0,SC
0.440222428,0.097222222,PA
0.397590361,0.089690236,PA
1.227062095,0.083333333,PA
1.514365153,0.081045752,PA
0.997219648,0.080178174,PA
2.762743281,0.079545455,PA
3.228915663,0.076142132,PA
0.122335496,0.07568438,PA
0.898980538,0.07540395,PA
0.126042632,0.07134561,PA
0.208526413,0.071005917,PA
1.469879518,0.068669528,PA
0.044485635,0.068592058,PA
0.963855422,0.06797235,PA
1.494902688,0.067620406,PA
1.142724745,0.067126356,PA
1.520852641,0.06621721,PA
0.168674699,0.065770863,PA
2.272474513,0.061103527,PA
2.922150139,0.058282209,PA
0.232622799,0.055724288,PA
2.465245598,0.053333333,PA
1.619091752,0.051895102,PA
1.550509731,0.051282051,PA
2.590361446,0.051250933,PA
4.113994439,0.050314465,PA
0.521779425,0.049919385,PA
2.234476367,0.04950495,PA
0.979610751,0.048780488,PA
1.467099166,0.048387097,PA
4.406858202,0.047975628,PA
1.254865616,0.046511628,PA
3.511584801,0.045725646,PA
3.39944393,0.044827586,PA
1.177015755,0.044554455,PA
3.788693234,0.043076923,PA
5.548656163,0.042345277,PA
7.612604263,0.041841004,PA
2.112140871,0.0412738,PA
3.101019462,0.040707965,PA
5.22613531,0.039473684,PA
1.050973123,0.038768315,PA
5.379981464,0.038548753,PA
5.179796108,0.037748379,PA
5.431881372,0.036231884,PA
3.378127896,0.035978785,PA
6.720111214,0.034810127,PA
1.820203892,0.034596376,PA
4.549582947,0.033506578,PA
2.113994439,0.032332564,PA
5.143651529,0.031558185,PA
6.883225209,0.03155006,PA
6.258572753,0.031390135,PA
2.106580167,0.030444965,PA
5.568118628,0.030317306,PA
3.493975904,0.030232558,PA
5.59592215,0.029411765,PA
7.957367933,0.028939108,PA
8.967562558,0.02716302,PA
5.512511585,0.025127225,PA
6.573679333,0.023898082,PA
7.531047266,0.023732988,PA
7.899907322,0.023687307,PA
8.166821131,0.0234375,PA
2.551436515,0.021806854,PA
6.980537535,0.019900498,PA
1.997219648,0.018867925,PA
4.544022243,0.018001115,PA
6.165894347,0.012105602,PA
5.256719184,0.010752688,PA
5.81278962,0.008130081,PA
4.516218721,0,PA
6.181649676,0.082051282,RI
0.593141798,0.078369561,RI
2.002780352,0.074500151,RI
4.292863763,0.069651741,RI
0.784986098,0.063591022,RI
2.949026877,0.059550562,RI
5.114921223,0.059340138,RI
2.46339203,0.057755305,RI
5.089898054,0.056402973,RI
4.465245598,0.056089776,RI
2.482854495,0.054644809,RI
2.581093605,0.048439182,RI
4.237256719,0.046369117,RI
5.541241891,0.044973545,RI
4.486561631,0.037878788,RI
4.78313253,0.035661611,RI
0.779425394,0.041884817,WV
7.444856348,0.011796854,WV
